2022-04-08 05:42:44 [main] INFO  com.config.ConfigApplication - The following profiles are active: native
2022-04-08 05:50:18 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@6a98be37: startup date [Fri Apr 08 05:50:18 UTC 2022]; root of context hierarchy
2022-04-08 05:50:33 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@347f5d71: startup date [Fri Apr 08 05:50:33 UTC 2022]; root of context hierarchy
2022-04-08 05:50:33 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@347f5d71: startup date [Fri Apr 08 05:50:33 UTC 2022]; root of context hierarchy
2022-04-08 05:50:49 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@2db34242: startup date [Fri Apr 08 05:50:49 UTC 2022]; root of context hierarchy
2022-04-08 05:50:49 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@2db34242: startup date [Fri Apr 08 05:50:49 UTC 2022]; root of context hierarchy
2022-04-08 05:51:05 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@205237a5: startup date [Fri Apr 08 05:51:05 UTC 2022]; root of context hierarchy
2022-04-08 05:51:05 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@205237a5: startup date [Fri Apr 08 05:51:05 UTC 2022]; root of context hierarchy
2022-04-08 05:51:20 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@5510c1be: startup date [Fri Apr 08 05:51:20 UTC 2022]; root of context hierarchy
2022-04-08 05:51:20 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@5510c1be: startup date [Fri Apr 08 05:51:20 UTC 2022]; root of context hierarchy
2022-04-08 05:51:36 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4a1c7747: startup date [Fri Apr 08 05:51:36 UTC 2022]; root of context hierarchy
2022-04-08 05:51:36 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@4a1c7747: startup date [Fri Apr 08 05:51:36 UTC 2022]; root of context hierarchy
2022-04-08 05:51:52 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7622d4c6: startup date [Fri Apr 08 05:51:52 UTC 2022]; root of context hierarchy
2022-04-08 05:51:52 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@7622d4c6: startup date [Fri Apr 08 05:51:52 UTC 2022]; root of context hierarchy
2022-04-08 05:52:07 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@780d6c6c: startup date [Fri Apr 08 05:52:07 UTC 2022]; root of context hierarchy
2022-04-08 05:52:08 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@780d6c6c: startup date [Fri Apr 08 05:52:07 UTC 2022]; root of context hierarchy
2022-04-08 05:52:23 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7ddfb705: startup date [Fri Apr 08 05:52:23 UTC 2022]; root of context hierarchy
2022-04-08 05:52:23 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@7ddfb705: startup date [Fri Apr 08 05:52:23 UTC 2022]; root of context hierarchy
2022-04-08 05:52:38 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@d4a81f3: startup date [Fri Apr 08 05:52:38 UTC 2022]; root of context hierarchy
2022-04-08 05:52:39 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@d4a81f3: startup date [Fri Apr 08 05:52:38 UTC 2022]; root of context hierarchy
2022-04-08 05:52:54 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1ceeae31: startup date [Fri Apr 08 05:52:54 UTC 2022]; root of context hierarchy
2022-04-08 05:52:54 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@1ceeae31: startup date [Fri Apr 08 05:52:54 UTC 2022]; root of context hierarchy
2022-04-08 05:53:09 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6cc56e80: startup date [Fri Apr 08 05:53:09 UTC 2022]; root of context hierarchy
2022-04-08 05:53:10 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@6cc56e80: startup date [Fri Apr 08 05:53:09 UTC 2022]; root of context hierarchy
2022-04-08 05:53:25 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@321c7dac: startup date [Fri Apr 08 05:53:25 UTC 2022]; root of context hierarchy
2022-04-08 05:53:25 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@321c7dac: startup date [Fri Apr 08 05:53:25 UTC 2022]; root of context hierarchy
2022-04-08 05:53:42 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@24afae85: startup date [Fri Apr 08 05:53:42 UTC 2022]; root of context hierarchy
2022-04-08 05:53:42 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@24afae85: startup date [Fri Apr 08 05:53:42 UTC 2022]; root of context hierarchy
2022-04-08 05:53:58 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4c59631f: startup date [Fri Apr 08 05:53:58 UTC 2022]; root of context hierarchy
2022-04-08 05:53:58 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@4c59631f: startup date [Fri Apr 08 05:53:58 UTC 2022]; root of context hierarchy
2022-04-08 05:54:16 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@678a5f63: startup date [Fri Apr 08 05:54:16 UTC 2022]; root of context hierarchy
2022-04-08 05:54:16 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@678a5f63: startup date [Fri Apr 08 05:54:16 UTC 2022]; root of context hierarchy
2022-04-08 05:54:32 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7ec67a39: startup date [Fri Apr 08 05:54:32 UTC 2022]; root of context hierarchy
2022-04-08 05:54:32 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@7ec67a39: startup date [Fri Apr 08 05:54:32 UTC 2022]; root of context hierarchy
2022-04-08 05:54:48 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@36c0dd41: startup date [Fri Apr 08 05:54:48 UTC 2022]; root of context hierarchy
2022-04-08 05:54:48 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@36c0dd41: startup date [Fri Apr 08 05:54:48 UTC 2022]; root of context hierarchy
2022-04-08 05:55:03 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6e7f204a: startup date [Fri Apr 08 05:55:03 UTC 2022]; root of context hierarchy
2022-04-08 05:55:03 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@6e7f204a: startup date [Fri Apr 08 05:55:03 UTC 2022]; root of context hierarchy
2022-04-08 05:55:19 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4d9fa7de: startup date [Fri Apr 08 05:55:19 UTC 2022]; root of context hierarchy
2022-04-08 05:55:19 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@4d9fa7de: startup date [Fri Apr 08 05:55:19 UTC 2022]; root of context hierarchy
2022-04-08 05:55:35 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@2287de75: startup date [Fri Apr 08 05:55:35 UTC 2022]; root of context hierarchy
2022-04-08 05:55:35 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@2287de75: startup date [Fri Apr 08 05:55:35 UTC 2022]; root of context hierarchy
2022-04-08 05:55:50 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@5b97f215: startup date [Fri Apr 08 05:55:50 UTC 2022]; root of context hierarchy
2022-04-08 05:55:50 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@5b97f215: startup date [Fri Apr 08 05:55:50 UTC 2022]; root of context hierarchy
2022-04-08 05:56:06 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6791b507: startup date [Fri Apr 08 05:56:06 UTC 2022]; root of context hierarchy
2022-04-08 05:56:06 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@6791b507: startup date [Fri Apr 08 05:56:06 UTC 2022]; root of context hierarchy
2022-04-08 05:56:21 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@c96325: startup date [Fri Apr 08 05:56:21 UTC 2022]; root of context hierarchy
2022-04-08 05:56:21 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@c96325: startup date [Fri Apr 08 05:56:21 UTC 2022]; root of context hierarchy
2022-04-08 05:56:37 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@5221bd8f: startup date [Fri Apr 08 05:56:37 UTC 2022]; root of context hierarchy
2022-04-08 05:56:37 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@5221bd8f: startup date [Fri Apr 08 05:56:37 UTC 2022]; root of context hierarchy
2022-04-08 05:56:52 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@49cdd548: startup date [Fri Apr 08 05:56:52 UTC 2022]; root of context hierarchy
2022-04-08 05:56:52 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@49cdd548: startup date [Fri Apr 08 05:56:52 UTC 2022]; root of context hierarchy
2022-04-08 05:57:08 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6d1aaea8: startup date [Fri Apr 08 05:57:08 UTC 2022]; root of context hierarchy
2022-04-08 05:57:08 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@6d1aaea8: startup date [Fri Apr 08 05:57:08 UTC 2022]; root of context hierarchy
2022-04-08 05:57:24 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@195d250a: startup date [Fri Apr 08 05:57:24 UTC 2022]; root of context hierarchy
2022-04-08 05:57:24 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@195d250a: startup date [Fri Apr 08 05:57:24 UTC 2022]; root of context hierarchy
2022-04-08 05:57:40 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@46bad4b4: startup date [Fri Apr 08 05:57:40 UTC 2022]; root of context hierarchy
2022-04-08 05:57:40 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@46bad4b4: startup date [Fri Apr 08 05:57:40 UTC 2022]; root of context hierarchy
2022-04-08 05:57:56 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@f346b07: startup date [Fri Apr 08 05:57:56 UTC 2022]; root of context hierarchy
2022-04-08 05:57:56 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@f346b07: startup date [Fri Apr 08 05:57:56 UTC 2022]; root of context hierarchy
2022-04-08 05:58:11 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@2bc780f0: startup date [Fri Apr 08 05:58:11 UTC 2022]; root of context hierarchy
2022-04-08 05:58:11 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@2bc780f0: startup date [Fri Apr 08 05:58:11 UTC 2022]; root of context hierarchy
2022-04-08 05:58:27 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@241ab2f8: startup date [Fri Apr 08 05:58:27 UTC 2022]; root of context hierarchy
2022-04-08 05:58:27 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@241ab2f8: startup date [Fri Apr 08 05:58:27 UTC 2022]; root of context hierarchy
2022-04-08 05:58:43 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3bf19d25: startup date [Fri Apr 08 05:58:43 UTC 2022]; root of context hierarchy
2022-04-08 05:58:43 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3bf19d25: startup date [Fri Apr 08 05:58:43 UTC 2022]; root of context hierarchy
